,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,log_prob,surprisal
44516,stem from,0.0,2,stEmfrQm,V,2,8,2,-10.942758149461309,10.942758149461309
44517,stench,0.6,1,stEnJ,N,1,5,1,-6.666199891159078,6.666199891159078
44518,stencil,0.0,1,stEnsP,N,2,6,1,-7.359943622899939,7.359943622899939
44519,stencil,0.0,1,stEnsP,V,2,6,1,-7.359943622899939,7.359943622899939
44520,Sten gun,0.0,0,stEngVn,N,2,7,2,-9.131948534269517,9.131948534269517
44521,stenographer,0.0,2,st@nQgr@f@R,N,4,11,4,-11.658348303473536,11.658348303473536
44522,stenography,0.0,0,st@nQgr@fI,N,4,10,4,-11.14631188585381,11.14631188585381
44523,Stentor,0.0,0,stEnt$R,N,2,7,2,-7.946884981674468,7.946884981674468
44524,stentorian,0.0,2,stEnt$r7n,A,3,9,3,-10.751301200439551,10.751301200439551
44525,step,2.01,1,stEp,N,1,4,1,-5.698061749922024,5.698061749922024
44526,step,1.76,1,stEp,V,1,4,1,-5.698061749922024,5.698061749922024
44527,step aside,0.0,2,stEp@s2d,V,3,8,3,-9.986219751168804,9.986219751168804
44528,stepbrother,0.0,2,stEpbrVD@R,N,3,10,3,-13.01933445068569,13.01933445068569
44529,stepchild,0.0,2,stEpJ2ld,N,2,8,2,-12.224644113318048,12.224644113318048
44530,stepdaughter,0.0,2,stEpd$t@R,N,3,9,3,-11.925535567227245,11.925535567227245
44531,step down,0.0,2,stEpd6n,V,2,7,2,-10.776514372926268,10.776514372926268
44532,stepfather,0.0,2,stEpf#D@R,N,3,9,3,-12.342961214445385,12.342961214445385
44533,Steph,0.0,0,stEf,N,1,4,1,-6.197093964676255,6.197093964676255
44534,step in,0.0,2,stEpIn,V,2,6,2,-7.416235392927128,7.416235392927128
44535,step-in,0.0,1,stEpIn,N,2,6,2,-7.416235392927128,7.416235392927128
44536,stepladder,0.0,2,stEpl{d@R,N,3,9,3,-10.391805866503333,10.391805866503333
44537,stepmother,0.0,2,stEpmVD@R,N,3,9,3,-12.031836910030368,12.031836910030368
44538,step out,0.0,2,stEp6t,V,2,6,2,-8.042131078915782,8.042131078915782
44539,stepparent,0.0,2,stEpp8r@nt,N,3,10,3,-13.548868833516249,13.548868833516249
44540,steppe,0.0,1,stEp,N,1,4,1,-5.698061749922024,5.698061749922024
44541,stepping-stone,0.0,2,stEpINst5n,N,3,10,3,-13.253503536825649,13.253503536825649
44542,steps,1.49,1,stEps,N,1,5,1,-6.925473803035579,6.925473803035579
44543,stepsister,0.0,2,stEpsIst@R,N,3,10,3,-10.549693663801198,10.549693663801198
44544,stepson,0.0,2,stEpsVn,N,2,7,2,-9.532516755758085,9.532516755758085
44545,step up,0.0,2,stEpVp,V,2,6,2,-8.779162460139894,8.779162460139894
44546,stereo,0.3,1,stErI5,N,3,6,3,-8.43803057080512,8.43803057080512
44547,stereo,0.0,1,stErI5,A,3,6,3,-8.43803057080512,8.43803057080512
44548,stereophonic,0.0,2,stErI5fQnIk,A,5,11,5,-14.473296422468824,14.473296422468824
44549,stereoscope,0.0,2,stEr7sk5p,N,3,9,3,-12.12086117330508,12.12086117330508
44550,stereoscopic,0.0,2,stEr7skQpIk,A,4,11,4,-13.296635922968347,13.296635922968347
44551,stereo set,0.0,2,stErI5sEt,N,4,9,4,-11.840759516421233,11.840759516421233
44552,stereotype,0.7,2,st7r7t2p,N,3,8,3,-11.956308140618448,11.956308140618448
44553,stereotype,0.48,1,st7r7t2p,V,3,8,3,-11.956308140618448,11.956308140618448
44554,sterile,0.85,0,stEr2l,A,2,6,2,-8.241231143370706,8.241231143370706
44555,sterility,0.3,2,st@rIl@tI,N,4,9,4,-8.8010026339984,8.8010026339984
44556,sterilization,0.48,2,stEr@l2z1SH,N,5,11,4,-10.970149155022314,10.970149155022314
44557,sterilize,0.95,2,stEr@l2z,V,3,8,3,-8.960545942321527,8.960545942321527
44558,sterling,0.85,1,st3lIN,N,2,6,2,-6.901931471345491,6.901931471345491
44559,sterling,0.0,0,st3lIN,A,2,6,2,-6.901931471345491,6.901931471345491
44560,sterling area,0.0,2,st3lIN8r7,N,4,9,4,-15.381787412815061,15.381787412815061
44561,stern,0.48,1,st3n,N,1,4,1,-5.474754344328295,5.474754344328295
44562,stern,1.0,1,st3n,A,1,4,1,-5.474754344328295,5.474754344328295
44563,sternly,0.6,2,st3nlI,ADV,2,6,2,-7.696393499352485,7.696393499352485
44564,sternness,0.0,2,st3nnIs,N,2,7,2,-9.484388592321437,9.484388592321437
44565,sternum,0.0,0,st3n@m,N,2,6,2,-7.865824410441601,7.865824410441601
44566,sternwheeler,0.0,3,st3nwil@R,N,3,9,3,-11.372911119314816,11.372911119314816
44567,steroid,0.3,0,st7r4d,N,2,6,2,-8.577438176200607,8.577438176200607
44568,steroid,0.0,1,st7r4d,A,2,6,2,-8.577438176200607,8.577438176200607
44569,stertorous,0.0,0,st3t@r@s,A,3,8,3,-8.882298591360541,8.882298591360541
44570,stertorously,0.0,2,st3t@r@slI,ADV,4,10,4,-10.660853484277316,10.660853484277316
44571,stet,0.0,1,stEt,N,1,4,1,-4.884766494941291,4.884766494941291
44572,stet,0.0,1,stEt,V,1,4,1,-4.884766494941291,4.884766494941291
44573,stethoscope,0.0,0,stET@sk5p,N,3,9,3,-12.852800449673138,12.852800449673138
44574,stetson,0.0,1,stEtsH,N,2,6,1,-8.280637174247223,8.280637174247223
44575,Steve,1.08,0,stiv,N,1,4,1,-5.646844050673342,5.646844050673342
44576,stevedore,0.0,1,stiv@d$R,N,3,8,3,-10.376603116869997,10.376603116869997
44577,stew,0.7,1,stju,N,1,4,1,-4.854668999886789,4.854668999886789
44578,stew,0.6,1,stju,V,1,4,1,-4.854668999886789,4.854668999886789
44579,steward,1.23,1,stjU@d,N,2,6,2,-8.821993107117372,8.821993107117372
44580,steward,0.0,1,stjU@d,V,2,6,2,-8.821993107117372,8.821993107117372
44581,stewardess,0.7,2,stj9dEs,N,2,7,2,-9.272589903377083,9.272589903377083
44582,stewardship,0.0,2,stj9dSIp,N,2,8,2,-12.825280247049141,12.825280247049141
44583,stewed,0.0,1,stjud,A,1,5,1,-5.4641193351564485,5.4641193351564485
44584,stick,1.59,1,stIk,N,1,4,1,-4.246341089044472,4.246341089044472
44585,stick,1.97,1,stIk,V,1,4,1,-4.246341089044472,4.246341089044472
44586,stick around,0.0,2,stIk@r6nd,V,3,9,3,-9.277849204120828,9.277849204120828
44587,stick at,0.0,2,stIk{t,V,2,6,2,-6.399117330481787,6.399117330481787
44588,stick by,0.0,2,stIkb2,V,2,6,2,-8.594426455884095,8.594426455884095
44589,sticker,0.6,2,stIk@R,N,2,6,2,-5.013517896846979,5.013517896846979
44590,stickily,0.0,2,stIkIlI,ADV,3,7,3,-7.052146935646098,7.052146935646098
44591,stickiness,0.0,2,stIkInIs,N,3,8,3,-7.891239499701387,7.891239499701387
44592,sticking-plaster,0.0,2,stIkINpl#st@R,N,4,13,4,-14.939773058670257,14.939773058670257
44593,stick-in-the-mud,0.0,0,stIkInD@mVd,N,4,11,4,-15.232459841960607,15.232459841960607
44594,stickle,0.0,2,stIkP,V,2,5,1,-4.952375536475889,4.952375536475889
44595,stickleback,0.0,2,stIkPb{k,N,3,8,2,-10.152127313662524,10.152127313662524
44596,stickler,0.0,2,stIkl@R,N,2,7,2,-6.561012727000275,6.561012727000275
44597,stick-on,0.0,2,stIkQn,A,2,6,2,-6.225982436796929,6.225982436796929
44598,stick out,0.0,2,stIk6t,V,2,6,2,-6.681943104342371,6.681943104342371
44599,stick out for,0.0,0,stIk6tf$R,V,3,9,3,-10.657440052800755,10.657440052800755
44600,stickpin,0.0,2,stIkpIn,N,2,7,2,-9.103733047364521,9.103733047364521
44601,sticks,0.0,1,stIks,N,1,5,1,-5.098258699542996,5.098258699542996
44602,stick shift,0.0,2,stIkSIft,N,2,8,2,-9.85291971288358,9.85291971288358
44603,stick to,0.0,2,stIktu,V,2,6,2,-8.059051479553146,8.059051479553146
44604,stick together,0.0,2,stIkt@gED@R,V,4,11,4,-12.988318319759715,12.988318319759715
44605,stick-up,0.0,1,stIkVp,N,2,6,2,-7.435424766955466,7.435424766955466
44606,stick up,0.0,2,stIkVp,V,2,6,2,-7.435424766955466,7.435424766955466
44607,stick up for,0.0,0,stIkVpf$R,V,3,9,3,-11.365054525457062,11.365054525457062
44608,stick with,0.0,2,stIkwID,V,2,7,2,-9.240968549287341,9.240968549287341
44609,sticky,1.04,2,stIkI,A,2,5,2,-5.3218441676633645,5.3218441676633645
44610,sticky wicket,0.0,2,stIkIwIkIt,N,4,10,4,-12.346047825890068,12.346047825890068
44611,stiff,0.0,1,stIf,ADV,1,4,1,-5.267585325186158,5.267585325186158
44612,stiff,0.0,1,stIf,N,1,4,1,-5.267585325186158,5.267585325186158
44613,stiff,1.42,1,stIf,A,1,4,1,-5.267585325186158,5.267585325186158
44614,stiffen,0.78,2,stIfH,V,2,5,1,-6.711884991497888,6.711884991497888
44615,stiffener,0.0,2,stIf@n@R,N,3,8,3,-7.936731928122871,7.936731928122871
44616,stiffening,0.0,1,stIfHIN,N,3,7,2,-9.802138685088119,9.802138685088119
44617,stiffly,0.85,2,stIflI,ADV,2,6,2,-6.096270570990098,6.096270570990098
44618,stiff-necked,0.0,3,stIfnEkt,A,2,8,2,-11.121672768173923,11.121672768173923
44619,stiffness,0.48,2,stIfnIs,N,2,7,2,-8.869798023352963,8.869798023352963
44620,stifle,0.95,1,st2fP,V,2,5,1,-7.357445638202248,7.357445638202248
44621,stigma,0.3,1,stIgm@,N,2,6,2,-8.182376716932138,8.182376716932138
44622,stigmata,0.0,1,stIgm@t@,N,3,8,3,-10.142150165430683,10.142150165430683
44623,stigmatize,0.0,2,stIgm@t2z,V,3,9,3,-10.743952788590263,10.743952788590263
44624,stile,0.0,1,st2l,N,1,4,1,-5.730171450590432,5.730171450590432
44625,stiletto,0.0,1,stIlEt5,N,3,7,3,-8.904829227028666,8.904829227028666
44626,stiletto heel,0.0,2,stIlEt5hil,N,4,10,4,-13.871890720898591,13.871890720898591
44627,still,0.0,1,stIl,N,1,4,1,-4.723833762109899,4.723833762109899
44628,still,0.0,1,stIl,V,1,4,1,-4.723833762109899,4.723833762109899
44629,still,1.56,1,stIl,A,1,4,1,-4.723833762109899,4.723833762109899
44630,still,2.94,1,stIl,ADV,1,4,1,-4.723833762109899,4.723833762109899
44631,stillbirth,0.0,2,stIlb3T,N,2,7,2,-10.075687458428092,10.075687458428092
44632,stillborn,0.0,2,stIlb$n,A,2,7,2,-9.544184729335933,9.544184729335933
44633,still-life,0.0,2,stIll2f,N,2,7,2,-10.903847472876471,10.903847472876471
44634,stillness,0.6,2,stIlnIs,N,2,7,2,-8.041018281538232,8.041018281538232
44635,stillroom,0.0,2,stIlrUm,N,2,7,2,-10.694099899778772,10.694099899778772
44636,stilly,0.0,2,stIlI,A,2,5,2,-4.739260547245806,4.739260547245806
44637,stilt,0.0,1,stIlt,N,1,5,1,-5.967826836633186,5.967826836633186
44638,stilted,0.0,0,stIltId,A,2,7,2,-8.10472781969587,8.10472781969587
44639,stiltedly,0.0,2,stIltIdlI,ADV,3,9,3,-9.995591493356182,9.995591493356182
44640,Stilton,0.0,1,stIlt@n,N,2,7,2,-7.895103991048245,7.895103991048245
44641,Stilton,0.0,0,stIlt@n,N,2,7,2,-7.895103991048245,7.895103991048245
44642,stimulant,0.3,2,stImjUl@nt,N,3,10,3,-9.561747223168823,9.561747223168823
44643,stimulate,1.3,2,stImjUl1t,V,3,9,3,-9.066651011852922,9.066651011852922
44644,stimulating,0.78,1,stImjUl1tIN,A,4,11,4,-10.715894257798267,10.715894257798267
44645,stimulation,0.78,2,stImjUl1SH,N,4,10,3,-8.920694281462875,8.920694281462875
44646,stimulus,1.18,0,stImjUl@s,N,3,9,3,-9.151568757882563,9.151568757882563
44647,sting,0.6,1,stIN,N,1,4,1,-3.9134953800853665,3.9134953800853665
44648,sting,0.9,1,stIN,V,1,4,1,-3.9134953800853665,3.9134953800853665
44649,stinger,0.0,2,stIN@R,N,2,6,2,-6.384389468552493,6.384389468552493
44650,stingily,0.0,2,stIn_IlI,ADV,3,8,3,-8.104475270907331,8.104475270907331
44651,stinginess,0.0,2,stIN_InIs,N,3,9,3,-10.736163397601661,10.736163397601661
44652,stingless,0.0,2,stINlIs,A,2,7,2,-6.387524607667503,6.387524607667503
44653,stingo,0.0,1,stINg5,N,2,6,2,-6.807488589707422,6.807488589707422
44654,stingray,0.0,2,stINr1,N,2,6,2,-8.808448734092389,8.808448734092389
44655,stingy,0.0,0,stIn_I,A,2,6,2,-6.374172502924597,6.374172502924597
44656,stink,0.48,1,stINk,N,1,5,1,-5.2122127778959,5.2122127778959
44657,stink,0.6,1,stINk,V,1,5,1,-5.2122127778959,5.2122127778959
44658,stinker,0.0,2,stINk@R,N,2,7,2,-5.9793895856984065,5.9793895856984065
44659,stinking,0.48,1,stINkIN,A,2,7,2,-7.192253457337086,7.192253457337086
44660,stinking,0.0,1,stINkIN,ADV,2,7,2,-7.192253457337086,7.192253457337086
44661,stink out,0.0,2,stINk6t,V,2,7,2,-7.647814793193798,7.647814793193798
44662,stint,0.3,1,stInt,N,1,5,1,-4.7099387510692425,4.7099387510692425
44663,stint,0.0,1,stInt,V,1,5,1,-4.7099387510692425,4.7099387510692425
44664,stipend,0.0,1,st2pEnd,N,2,7,2,-8.506394027975604,8.506394027975604
44665,stipendiary,0.0,1,st2pEndj@rI,N,4,11,4,-12.292924102472622,12.292924102472622
44666,stipendiary,0.0,2,st2pEndj@rI,A,4,11,4,-12.292924102472622,12.292924102472622
44667,stipendiary magistrate,0.0,2,st2pEndj@rIm{_Istr1t,N,7,20,7,-21.741584992303817,21.741584992303817
44668,stipple,0.0,1,stIpP,V,2,5,1,-6.161856499487766,6.161856499487766
44669,stipulate,0.3,0,stIpjUl1t,V,3,9,3,-9.251537988808781,9.251537988808781
44670,stipulation,0.0,2,stIpjUl1SH,N,4,10,3,-9.105581258418734,9.105581258418734
44671,stir,0.0,1,st3R,N,1,4,1,-5.086444661571555,5.086444661571555
44672,stir,0.3,1,st3R,N,1,4,1,-5.086444661571555,5.086444661571555
44673,stir,1.61,1,st3R,V,1,4,1,-5.086444661571555,5.086444661571555
44674,stirrer,0.0,2,st3r@R,N,2,6,2,-7.179423551236081,7.179423551236081
44675,stirring,0.3,1,st3rIN,A,2,6,2,-7.656811713233792,7.656811713233792
44676,stirringly,0.0,2,st3rINlI,ADV,3,8,3,-9.31365612122867,9.31365612122867
44677,stirrup,0.3,0,stIr@p,N,2,6,2,-7.986025647718506,7.986025647718506
44678,stirrup-cup,0.0,2,stIr@pkVp,N,3,9,3,-13.560404657445403,13.560404657445403
44679,stir up,0.0,2,st3rVp,V,2,6,2,-9.540504102789702,9.540504102789702
44680,stitch,0.6,1,stIJ,N,1,4,1,-5.62581572305161,5.62581572305161
44681,stitch,0.6,1,stIJ,V,1,4,1,-5.62581572305161,5.62581572305161
44682,stoat,0.0,1,st5t,N,1,4,1,-5.1359538330135655,5.1359538330135655
44683,stock,1.83,1,stQk,N,1,4,1,-5.441394127850322,5.441394127850322
44684,stock,0.95,1,stQk,V,1,4,1,-5.441394127850322,5.441394127850322
44685,stock,0.0,1,stQk,A,1,4,1,-5.441394127850322,5.441394127850322
44686,stockade,0.0,2,stQk1d,N,2,6,2,-8.03775421300867,8.03775421300867
44687,stockade,0.0,1,stQk1d,V,2,6,2,-8.03775421300867,8.03775421300867
44688,stockbreeder,0.0,2,stQkbrid@R,N,3,10,3,-12.111319822346053,12.111319822346053
44689,stockbroker,0.48,2,stQkbr5k@R,N,3,10,3,-12.074248922545314,12.074248922545314
44690,stockcar,0.0,2,stQkk#R,N,2,7,2,-10.809621657773338,10.809621657773338
44691,stock company,0.0,2,stQkkVmp@nI,N,4,11,4,-14.298140558909923,14.298140558909923
44692,stock-cube,0.0,2,stQkkjub,N,2,8,2,-12.441632591176301,12.441632591176301
44693,stock exchange,0.0,2,stQkIksJ1n_,N,3,11,3,-15.67488036246752,15.67488036246752
44694,stock-farmer,0.0,2,stQkf#m@R,N,3,9,3,-12.056742257540405,12.056742257540405
44695,stockfish,0.0,2,stQkfIS,N,2,7,2,-10.791425841935247,10.791425841935247
44696,stockholder,0.3,2,stQkh5ld@R,N,3,10,3,-12.948203196112745,12.948203196112745
44697,stockily,0.0,2,stQkIlI,ADV,3,7,3,-8.247199974451949,8.247199974451949
44698,stockiness,0.0,2,stQkInIs,N,3,8,3,-9.086292538507237,9.086292538507237
44699,stockinet,0.0,0,stQkInEt,N,3,8,3,-10.411153839228163,10.411153839228163
44700,stockinette,0.0,2,stQkInEt,N,3,8,3,-10.411153839228163,10.411153839228163
44701,stocking,1.08,0,stQkIN,N,2,6,2,-7.421434807291509,7.421434807291509
44702,stock-in-trade,0.0,0,stQkIntr1d,N,3,10,3,-11.812716179103182,11.812716179103182
44703,stockist,0.0,2,stQkIst,N,2,7,2,-8.01524004795871,8.01524004795871
44704,stockjobber,0.0,2,stQk_Qb@R,N,3,9,3,-13.30719835201921,13.30719835201921
44705,stock-list,0.0,2,stQklIst,N,2,8,2,-8.495443701567076,8.495443701567076
44706,stockman,0.0,2,stQkm@n,N,2,7,2,-9.644650672571897,9.644650672571897
44707,stock market,0.0,2,stQkm#kIt,N,3,9,3,-13.122579621544286,13.122579621544286
44708,stockpile,0.3,2,stQkp2l,N,2,7,2,-11.484477713526699,11.484477713526699
44709,stockpile,0.0,1,stQkp2l,V,2,7,2,-11.484477713526699,11.484477713526699
44710,stock-piling,0.0,1,stQkp2lIN,N,3,9,3,-12.404442099484902,12.404442099484902
44711,stockpot,0.0,2,stQkpQt,N,2,7,2,-10.585681212479859,10.585681212479859
44712,stockroom,0.0,2,stQkrUm,N,2,7,2,-9.84047198943142,9.84047198943142
44713,stocks,0.0,1,stQks,N,1,5,1,-6.293311738348846,6.293311738348846
44714,stock-still,0.0,2,stQkstIl,ADV,2,8,2,-9.434051388220956,9.434051388220956
44715,stocktaking,0.0,2,stQkt1kIN,N,3,9,3,-11.481760270459285,11.481760270459285
44716,stock up,0.0,2,stQkVp,V,2,6,2,-8.630477805761315,8.630477805761315
44717,stocky,0.48,2,stQkI,A,2,5,2,-6.516897206469214,6.516897206469214
44718,stockyard,0.0,2,stQkj#d,N,2,7,2,-9.821168858370465,9.821168858370465
44719,stodge,0.0,1,stQ_,N,1,4,1,-5.929747698904141,5.929747698904141
44720,stodginess,0.0,2,stQ_InIs,N,3,8,3,-8.944319286828899,8.944319286828899
44721,stodgy,0.0,2,stQ_I,A,2,5,2,-6.374923954790876,6.374923954790876
44722,stoep,0.0,1,stup,N,1,4,1,-6.37910644372425,6.37910644372425
44723,stoic,0.0,0,st5Ik,N,2,5,2,-6.937992800266522,6.937992800266522
44724,stoic,0.0,1,st5Ik,A,2,5,2,-6.937992800266522,6.937992800266522
44725,stoical,0.0,2,st5IkP,A,3,6,2,-7.644027247697938,7.644027247697938
44726,stoically,0.0,2,st5Ik@lI,ADV,4,8,4,-8.912319237460077,8.912319237460077
44727,stoicism,0.0,2,st5IsIz@m,N,4,9,4,-11.29974257731903,11.29974257731903
44728,stoke,0.7,1,st5k,V,1,4,1,-5.503212862764216,5.503212862764216
44729,stokehold,0.0,2,st5kh5ld,N,2,8,2,-11.779876787370386,11.779876787370386
44730,stokehole,0.0,2,st5kh5l,N,2,7,2,-10.482397161441376,10.482397161441376
44731,stoker,0.0,2,st5k@R,N,2,6,2,-6.270389670566724,6.270389670566724
44732,stoke up,0.0,2,st5kVp,V,2,6,2,-8.692296540675208,8.692296540675208
44733,stole,0.3,1,st5l,N,1,4,1,-5.4458911265532155,5.4458911265532155
44734,stolid,0.3,0,stQlId,A,2,6,2,-6.949598593853546,6.949598593853546
44735,stolidity,0.0,2,stQlId@tI,N,4,9,4,-9.743998341957203,9.743998341957203
44736,stolidly,0.0,2,stQlIdlI,ADV,3,8,3,-8.840462267513857,8.840462267513857
44737,stolidness,0.0,2,stQlIdnIs,N,3,9,3,-10.52415195872869,10.52415195872869
44738,stomach,1.63,1,stVm@k,N,2,6,2,-8.179487149228976,8.179487149228976
44739,stomach,0.0,1,stVm@k,V,2,6,2,-8.179487149228976,8.179487149228976
44740,stomachache,0.3,2,stVm@k1k,N,3,8,3,-10.961339131894732,10.961339131894732
44741,stomach cramps,0.0,2,stVm@kkr{mps,N,3,12,3,-17.176942197892355,17.176942197892355
44742,stomachful,0.0,2,stVm@kfUl,N,3,9,3,-12.529391760254372,12.529391760254372
44743,stomach-pump,0.0,2,stVm@kpVmp,N,3,10,3,-15.079225688767997,15.079225688767997
44744,stomp,0.0,1,stQmp,N,1,5,1,-6.789573212846864,6.789573212846864
44745,stomp,0.3,1,stQmp,V,1,5,1,-6.789573212846864,6.789573212846864
44746,stone,2.07,1,st5n,N,1,4,1,-5.387780147611292,5.387780147611292
44747,stone,0.78,1,st5n,V,1,4,1,-5.387780147611292,5.387780147611292
44748,Stone Age,0.0,0,st5n1_,N,2,6,2,-8.783573393132833,8.783573393132833
44749,stone-blind,0.0,2,st5nbl2nd,A,2,9,2,-11.768426632640933,11.768426632640933
44750,stonebreaker,0.0,2,st5nbr1k@R,N,3,10,3,-11.981138559817479,11.981138559817479
44751,stone-cold,0.0,2,st5nk5ld,A,2,8,2,-11.10497695820652,11.10497695820652
44752,stonecutter,0.0,2,st5nkVt@R,N,3,9,3,-10.864021535016798,10.864021535016798
44753,stoned,0.3,1,st5nd,A,1,5,1,-6.125114226230943,6.125114226230943
44754,stone-dead,0.0,2,st5ndEd,A,2,7,2,-8.749167531302886,8.749167531302886
44755,stone-deaf,0.0,2,st5ndEf,A,2,7,2,-9.918836398662483,9.918836398662483
44756,stone-fruit,0.0,2,st5nfrut,N,2,8,2,-10.272280381383567,10.272280381383567
44757,stoneless,0.0,2,st5nlIs,A,2,7,2,-8.42660412222274,8.42660412222274
44758,stonemason,0.0,2,st5nm1sH,N,3,8,2,-11.780245869653328,11.780245869653328
44759,stone-pit,0.0,2,st5npIt,N,2,7,2,-9.76147394820249,9.76147394820249
44760,stone-sober,0.0,2,st5ns5b@R,A,3,9,3,-11.020699123380405,11.020699123380405
44761,stone's throw,0.0,3,st5nzTr5,N,2,8,2,-15.136774033757181,15.136774033757181
44762,stonewall,0.0,2,st5nw$l,V,2,7,2,-10.094257517394876,10.094257517394876
44763,stonewaller,0.0,2,st5nw$l@R,N,3,9,3,-10.868649208259326,10.868649208259326
44764,stonewalling,0.0,1,st5nw$lIN,N,3,9,3,-11.014221903353077,11.014221903353077
44765,stoneware,0.0,2,st5nw8R,N,2,7,2,-9.179359341882622,9.179359341882622
44766,stonework,0.0,2,st5nw3k,N,2,7,2,-9.906257359141373,9.906257359141373
44767,stonily,0.0,2,st5nIlI,ADV,3,7,3,-7.672898136207354,7.672898136207354
44768,stony,0.85,2,st5nI,A,2,5,2,-5.94259536822462,5.94259536822462
44769,stony-broke,0.0,2,st5nIbr5k,A,3,9,3,-11.648525150900893,11.648525150900893
44770,stooge,0.0,1,stu_,N,1,4,1,-6.8998320914725575,6.8998320914725575
44771,stooge,0.0,1,stu_,V,1,4,1,-6.8998320914725575,6.8998320914725575
44772,stool,1.08,1,stul,N,1,4,1,-6.395413448726961,6.395413448726961
44773,stoolie,0.0,2,stulI,N,2,5,2,-6.410840233862868,6.410840233862868
44774,stoolpigeon,0.0,2,stulpI_In,N,3,9,3,-12.942878329807591,12.942878329807591
44775,stoop,0.0,1,stup,N,1,4,1,-6.37910644372425,6.37910644372425
44776,stoop,0.85,1,stup,V,1,4,1,-6.37910644372425,6.37910644372425
44777,stoop to,0.0,2,stuptu,V,2,6,2,-10.213718844590414,10.213718844590414
44778,stop,1.4,1,stQp,N,1,4,1,-5.810810130539515,5.810810130539515
44779,stop,2.52,1,stQp,V,1,4,1,-5.810810130539515,5.810810130539515
44780,stop by,0.0,2,stQpb2,V,2,6,2,-10.15293229099343,10.15293229099343
44781,stop by,0.0,2,stQpb2,V,2,6,2,-10.15293229099343,10.15293229099343
44782,stopcock,0.0,2,stQpkQk,N,2,7,2,-10.423195477243755,10.423195477243755
44783,stopgap,0.0,2,stQpg{p,N,2,7,2,-11.493885369519804,11.493885369519804
44784,stop-go,0.0,2,stQpg5,A,2,6,2,-9.946470132183812,9.946470132183812
44785,stop-go,0.0,1,stQpg5,N,2,6,2,-9.946470132183812,9.946470132183812
44786,stop off,0.0,2,stQpQf,V,2,6,2,-8.83908581494367,8.83908581494367
44787,stop over,0.0,2,stQp5v@R,V,3,8,3,-8.976778986075582,8.976778986075582
44788,stopover,0.0,1,stQp5v@R,N,3,8,3,-8.976778986075582,8.976778986075582
44789,stoppable,0.0,2,stQp@bP,A,3,7,2,-7.7237736480594315,7.7237736480594315
44790,stoppage,0.3,2,stQpI_,N,2,6,2,-8.308585813877803,8.308585813877803
44791,stopper,0.0,2,stQp@R,N,2,6,2,-6.462624028704795,6.462624028704795
44792,stopping,0.0,1,stQpIN,N,2,6,2,-7.236126082529477,7.236126082529477
44793,stop press,0.0,2,stQpprEs,N,2,8,2,-11.509039425676614,11.509039425676614
44794,stop round,0.0,2,stQpr6nd,V,2,8,2,-9.595219300234113,9.595219300234113
44795,stopwatch,0.0,2,stQpwQJ,N,2,7,2,-11.127667384725541,11.127667384725541
44796,storage,1.32,2,st$rI_,N,2,6,2,-7.887084524403461,7.887084524403461
44797,store,1.77,1,st$R,N,1,4,1,-4.973212657870251,4.973212657870251
44798,store,1.49,1,st$R,V,1,4,1,-4.973212657870251,4.973212657870251
44799,storehouse,0.0,2,st$h6s,N,2,6,2,-8.696906851855744,8.696906851855744
44800,storekeeper,0.0,2,st$kip@R,N,3,8,3,-10.344609660894402,10.344609660894402
44801,storeroom,0.0,2,st$rUm,N,2,6,2,-8.78259194997036,8.78259194997036
44802,stores,0.78,1,st$z,N,1,4,1,-5.9058014874711855,5.9058014874711855
44803,storey,0.6,0,st$rI,N,2,5,2,-5.91008719223284,5.91008719223284
44804,storied,0.0,2,st$rId,A,2,6,2,-7.302282530172475,7.302282530172475
